0.5462	-0.006061159
0.5463	-0.006113865
0.5463	-0.006166571
0.5463	-0.006219276
0.5463	-0.006271982
0.5463	-0.006324688
0.5462	-0.006377394
0.5462	-0.006430099
0.5463	-0.006482805
0.5463	-0.006535511
0.5463	-0.006588216
0.5463	-0.006640922
0.5463	-0.006693628
0.5463	-0.006746334
0.5463	-0.006799039
0.5463	-0.006851745
0.5463	-0.006904451
0.5463	-0.006957157
0.5463	-0.007009862
0.5463	-0.007062568
0.5463	-0.007115274
0.5464	-0.00716798
0.5464	-0.007220685
0.5464	-0.007273391
0.5464	-0.007326097
0.5464	-0.007378802
0.5464	-0.007431508
0.5464	-0.007484214
0.5464	-0.00753692
0.5464	-0.007589625
0.5464	-0.007642331
0.5464	-0.007695037
0.5464	-0.007747743
0.5464	-0.007800448
0.5464	-0.007853154
0.5464	-0.00790586
0.5464	-0.007958566
0.5464	-0.008011271
0.5464	-0.008063977
0.5465	-0.008116683
0.5465	-0.008169388
0.5465	-0.008222094
0.5465	-0.0082748
0.5465	-0.008327506
0.5465	-0.008380211
0.5465	-0.008432917
0.5465	-0.008485623
0.5465	-0.008538329
0.5465	-0.008591034
0.5465	-0.00864374
0.5465	-0.008696446
0.5465	-0.008749151
0.5465	-0.008801857
0.5465	-0.008854563
0.5465	-0.008907269
0.5465	-0.008959974
0.5465	-0.00901268
0.5465	-0.009065386
0.5465	-0.009118092
0.5465	-0.009170797
0.5465	-0.009223503
0.5465	-0.009276209
0.5465	-0.009328915
0.5465	-0.00938162
0.5465	-0.009434326
0.5465	-0.009487032
0.5465	-0.009539737
0.5466	-0.009592443
0.5466	-0.009645149
0.5466	-0.009697855
0.5466	-0.00975056
0.5465	-0.009803266
0.5466	-0.009855972
0.5466	-0.009908678
0.5466	-0.009961383
0.5465	-0.010014089
0.5466	-0.010066795
0.5466	-0.010119501
0.5466	-0.010172206
0.5466	-0.010224912
0.5466	-0.010277618
0.5466	-0.010330323
0.5466	-0.010383029
0.5466	-0.010435735
0.5466	-0.010488441
0.5466	-0.010541146
0.5466	-0.010593852
0.5466	-0.010646558
0.5466	-0.010699264
0.5466	-0.010751969
0.5466	-0.010804675
0.5466	-0.010857381
0.5466	-0.010910086
0.5466	-0.010962792
0.5466	-0.011015498
0.5467	-0.011068204
0.5467	-0.011120909
0.5467	-0.011173615
0.5467	-0.011226321
0.5467	-0.011279027
0.5467	-0.011331732
0.5467	-0.011384438
0.5467	-0.011437144
0.5467	-0.01148985
0.5467	-0.011542555
0.5467	-0.011595261
0.5467	-0.011647967
0.5467	-0.011700672
0.5467	-0.011753378
0.5467	-0.011806084
0.5467	-0.01185879
0.5467	-0.011911495
0.5467	-0.011964201
0.5467	-0.012016907
0.5467	-0.012069613
0.5467	-0.012122318
0.5467	-0.012175024
0.5467	-0.01222773
0.5467	-0.012280436
0.5467	-0.012333141
0.5467	-0.012385847
0.5467	-0.012438553
0.5467	-0.012491258
0.5467	-0.012543964
0.5467	-0.01259667
0.5467	-0.012649376
0.5467	-0.012702081
0.5467	-0.012754787
0.5467	-0.012807493
0.5467	-0.012860199
0.5467	-0.012912904
0.5467	-0.01296561
0.5467	-0.013018316
0.5467	-0.013071021
0.5467	-0.013123727
0.5467	-0.013176433
0.5467	-0.013229139
0.5468	-0.013281844
0.5468	-0.01333455
0.5467	-0.013387256
0.5467	-0.013439962
0.5467	-0.013492667
0.5468	-0.013545373
0.5468	-0.013598079
0.5468	-0.013650785
0.5468	-0.01370349
0.5468	-0.013756196
0.5468	-0.013808902
0.5468	-0.013861607
0.5468	-0.013914313
0.5468	-0.013967019
0.5468	-0.014019725
0.5468	-0.01407243
0.5468	-0.014125136
0.5468	-0.014177842
0.5468	-0.014230548
0.5468	-0.014283253
0.5468	-0.014335959
0.5468	-0.014388665
0.5468	-0.014441371
0.5468	-0.014494076
0.5468	-0.014546782
0.5468	-0.014599488
0.5468	-0.014652193
0.5468	-0.014704899
0.5468	-0.014757605
0.5468	-0.014810311
0.5468	-0.014863016
0.5468	-0.014915722
0.5468	-0.014968428
0.5468	-0.015021134
0.5468	-0.015073839
0.5468	-0.015126545
0.5469	-0.015179251
0.5469	-0.015231957
0.5469	-0.015284662
0.5469	-0.015337368
0.5469	-0.015390074
0.5469	-0.015442779
0.5469	-0.015495485
0.5469	-0.015548191
0.5469	-0.015600897
0.5469	-0.015653602
0.5469	-0.015706308
0.5469	-0.015759014
0.5469	-0.01581172
0.5469	-0.015864425
0.5469	-0.015917131
0.5469	-0.015969837
0.5469	-0.016022542
0.5469	-0.016075248
0.5469	-0.016127954
0.5469	-0.01618066
0.5469	-0.016233365
0.5469	-0.016286071
0.5469	-0.016338777
0.5469	-0.016391483
0.5469	-0.016444188
0.547	-0.016496894
0.5469	-0.0165496
0.5469	-0.016602306
0.5469	-0.016655011
0.5469	-0.016707717
0.5469	-0.016760423
0.5469	-0.016813128
0.5469	-0.016865834
0.5469	-0.01691854
0.547	-0.016971246
0.5469	-0.017023951
0.547	-0.017076657
0.547	-0.017129363
0.547	-0.017182069
0.547	-0.017234774
0.5469	-0.01728748
0.5469	-0.017340186
0.547	-0.017392892
0.5469	-0.017445597
0.5469	-0.017498303
0.547	-0.017551009
0.5469	-0.017603714
0.5469	-0.01765642
0.5469	-0.017709126
0.5469	-0.017761832
0.5469	-0.017814537
0.5469	-0.017867243
0.5469	-0.017919949
0.5469	-0.017972655
0.5469	-0.01802536
0.5469	-0.018078066
0.5469	-0.018130772
0.5469	-0.018183477
0.5469	-0.018236183
0.5469	-0.018288889
0.5469	-0.018341595
0.5469	-0.0183943
0.5469	-0.018447006
0.5469	-0.018499712
0.5469	-0.018552418
0.5469	-0.018605123
0.5469	-0.018657829
0.5469	-0.018710535
0.5469	-0.018763241
0.5469	-0.018815946
0.5469	-0.018868652
0.5469	-0.018921358
0.5469	-0.018974063
0.5469	-0.019026769
0.5469	-0.019079475
0.5469	-0.019132181
0.547	-0.019184886
0.547	-0.019237592
0.547	-0.019290298
0.547	-0.019343004
0.547	-0.019395709
0.547	-0.019448415
0.547	-0.019501121
0.547	-0.019553827
0.547	-0.019606532
0.547	-0.019659238
0.547	-0.019711944
0.547	-0.019764649
0.547	-0.019817355
0.547	-0.019870061
0.547	-0.019922767
0.547	-0.019975472
0.5471	-0.020028178
0.5471	-0.020080884
0.5471	-0.02013359
0.5471	-0.020186295
0.547	-0.020239001
0.547	-0.020291707
0.547	-0.020344412
0.547	-0.020397118
0.5471	-0.020449824
0.5471	-0.02050253
0.5471	-0.020555235
0.5471	-0.020607941
0.5471	-0.020660647
0.5471	-0.020713353
0.5471	-0.020766058
0.5471	-0.020818764
0.5471	-0.02087147
0.5471	-0.020924176
0.5471	-0.020976881
0.5471	-0.021029587
0.5471	-0.021082293
0.5471	-0.021134998
0.5471	-0.021187704
0.5471	-0.02124041
0.5471	-0.021293116
0.5471	-0.021345821
0.5471	-0.021398527
0.5471	-0.021451233
0.5471	-0.021503939
0.5471	-0.021556644
0.5471	-0.02160935
0.5471	-0.021662056
0.5471	-0.021714762
0.5471	-0.021767467
0.5471	-0.021820173
0.5471	-0.021872879
0.5471	-0.021925584
0.5471	-0.02197829
0.5471	-0.022030996
0.5471	-0.022083702
0.5471	-0.022136407
0.5471	-0.022189113
0.5471	-0.022241819
0.5471	-0.022294525
0.5471	-0.02234723
0.5471	-0.022399936
0.5471	-0.022452642
0.5471	-0.022505347
0.5471	-0.022558053
0.5471	-0.022610759
0.5471	-0.022663465
0.547	-0.02271617
0.547	-0.022768876
0.5471	-0.022821582
0.547	-0.022874288
0.547	-0.022926993
0.547	-0.022979699
0.547	-0.023032405
0.5471	-0.023085111
0.5471	-0.023137816
0.5471	-0.023190522
0.547	-0.023243228
0.547	-0.023295933
0.547	-0.023348639
0.547	-0.023401345
0.547	-0.023454051
0.547	-0.023506756
0.547	-0.023559462
0.547	-0.023612168
0.547	-0.023664874
0.547	-0.023717579
0.547	-0.023770285
0.547	-0.023822991
0.547	-0.023875697
0.547	-0.023928402
0.547	-0.023981108
0.547	-0.024033814
0.547	-0.024086519
0.547	-0.024139225
0.547	-0.024191931
0.547	-0.024244637
0.547	-0.024297342
0.547	-0.024350048
0.547	-0.024402754
0.547	-0.02445546
0.547	-0.024508165
0.547	-0.024560871
0.547	-0.024613577
0.547	-0.024666282
0.547	-0.024718988
0.547	-0.024771694
0.547	-0.0248244
0.547	-0.024877105
0.547	-0.024929811
0.547	-0.024982517
0.547	-0.025035223
0.547	-0.025087928
0.547	-0.025140634
0.547	-0.02519334
0.547	-0.025246046
0.547	-0.025298751
0.547	-0.025351457
0.547	-0.025404163
0.547	-0.025456868
0.547	-0.025509574
0.547	-0.02556228
0.547	-0.025614986
0.547	-0.025667691
0.547	-0.025720397
0.547	-0.025773103
0.547	-0.025825809
0.547	-0.025878514
0.547	-0.02593122
0.547	-0.025983926
0.547	-0.026036632
0.547	-0.026089337
0.547	-0.026142043
0.547	-0.026194749
0.547	-0.026247454
0.547	-0.02630016
0.547	-0.026352866
0.547	-0.026405572
0.547	-0.026458277
0.547	-0.026510983
0.547	-0.026563689
0.547	-0.026616395
0.547	-0.0266691
0.547	-0.026721806
0.547	-0.026774512
0.547	-0.026827218
0.547	-0.026879923
0.547	-0.026932629
0.547	-0.026985335
0.547	-0.02703804
0.547	-0.027090746
0.547	-0.027143452
0.547	-0.027196158
0.547	-0.027248863
0.547	-0.027301569
0.547	-0.027354275
0.547	-0.027406981
0.547	-0.027459686
0.547	-0.027512392
0.547	-0.027565098
0.547	-0.027617803
0.547	-0.027670509
0.547	-0.027723215
0.547	-0.027775921
0.547	-0.027828626
0.547	-0.027881332
0.547	-0.027934038
0.547	-0.027986744
0.547	-0.028039449
0.547	-0.028092155
0.547	-0.028144861
0.547	-0.028197567
0.547	-0.028250272
0.547	-0.028302978
0.547	-0.028355684
0.547	-0.028408389
0.547	-0.028461095
0.547	-0.028513801
0.547	-0.028566507
0.5471	-0.028619212
0.547	-0.028671918
0.547	-0.028724624
0.547	-0.02877733
0.547	-0.028830035
0.547	-0.028882741
0.5471	-0.028935447
0.5471	-0.028988153
0.5471	-0.029040858
0.5471	-0.029093564
0.5471	-0.02914627
0.5471	-0.029198975
0.5471	-0.029251681
0.5471	-0.029304387
0.5471	-0.029357093
0.5471	-0.029409798
0.5471	-0.029462504
0.5471	-0.02951521
0.5471	-0.029567916
0.5471	-0.029620621
0.5471	-0.029673327
0.5471	-0.029726033
0.5471	-0.029778738
0.5471	-0.029831444
0.5471	-0.02988415
0.5471	-0.029936856
0.5471	-0.029989561
0.5471	-0.030042267
0.5471	-0.030094973
0.5471	-0.030147679
0.5471	-0.030200384
0.5471	-0.03025309
0.5471	-0.030305796
0.5471	-0.030358502
0.5471	-0.030411207
0.5471	-0.030463913
0.5471	-0.030516619
0.5471	-0.030569324
0.5471	-0.03062203
0.5471	-0.030674736
0.5471	-0.030727442
0.5471	-0.030780147
0.5471	-0.030832853
0.5471	-0.030885559
0.5471	-0.030938265
0.5471	-0.03099097
0.5471	-0.031043676
0.5471	-0.031096382
0.5471	-0.031149088
0.5471	-0.031201793
0.5471	-0.031254499
0.5471	-0.031307205
0.5471	-0.03135991
0.5471	-0.031412616
0.547	-0.031465322
0.5471	-0.031518028
0.5471	-0.031570733
0.5471	-0.031623439
0.5471	-0.031676145
0.5471	-0.031728851
0.5471	-0.031781556
0.5471	-0.031834262
0.5472	-0.031886968
0.5471	-0.031939673
0.5471	-0.031992379
0.5471	-0.032045085
0.5471	-0.032097791
0.5471	-0.032150496
0.5471	-0.032203202
0.5471	-0.032255908
0.5471	-0.032308614
0.5471	-0.032361319
0.5471	-0.032414025
0.5471	-0.032466731
0.5471	-0.032519437
0.5471	-0.032572142
0.5471	-0.032624848
0.5471	-0.032677554
0.5471	-0.032730259
0.5471	-0.032782965
0.5471	-0.032835671
0.5471	-0.032888377
0.547	-0.032941082
0.547	-0.032993788
0.547	-0.033046494
0.547	-0.0330992
0.547	-0.033151905
0.5471	-0.033204611
0.5471	-0.033257317
0.5471	-0.033310023
0.547	-0.033362728
0.547	-0.033415434
0.547	-0.03346814
0.547	-0.033520845
0.547	-0.033573551
0.547	-0.033626257
0.547	-0.033678963
0.547	-0.033731668
0.547	-0.033784374
0.547	-0.03383708
0.547	-0.033889786
0.547	-0.033942491
0.547	-0.033995197
0.547	-0.034047903
0.547	-0.034100608
0.547	-0.034153314
0.547	-0.03420602
0.547	-0.034258726
0.5469	-0.034311431
0.5469	-0.034364137
0.5469	-0.034416843
0.5469	-0.034469549
0.5469	-0.034522254
0.5469	-0.03457496
0.5469	-0.034627666
0.5469	-0.034680372
0.5469	-0.034733077
0.5469	-0.034785783
0.5469	-0.034838489
0.5469	-0.034891194
0.5469	-0.0349439
0.5469	-0.034996606
0.5469	-0.035049312
0.5468	-0.035102017
0.5468	-0.035154723
0.5468	-0.035207429
0.5468	-0.035260135
0.5468	-0.03531284
0.5468	-0.035365546
0.5468	-0.035418252
0.5468	-0.035470958
0.5468	-0.035523663
0.5468	-0.035576369
0.5468	-0.035629075
0.5468	-0.03568178
0.5468	-0.035734486
0.5468	-0.035787192
0.5468	-0.035839898
0.5468	-0.035892603
0.5468	-0.035945309
0.5468	-0.035998015
0.5468	-0.036050721
0.5468	-0.036103426
0.5468	-0.036156132
0.5467	-0.036208838
0.5467	-0.036261544
0.5467	-0.036314249
0.5467	-0.036366955
0.5467	-0.036419661
0.5467	-0.036472366
0.5467	-0.036525072
0.5467	-0.036577778
0.5467	-0.036630484
0.5467	-0.036683189
0.5467	-0.036735895
0.5467	-0.036788601
0.5467	-0.036841307
0.5468	-0.036894012
0.5468	-0.036946718
0.5468	-0.036999424
0.5468	-0.037052129
0.5468	-0.037104835
0.5468	-0.037157541
0.5468	-0.037210247
0.5468	-0.037262952
0.5468	-0.037315658
0.5469	-0.037368364
0.5469	-0.03742107
0.5469	-0.037473775
0.5469	-0.037526481
0.5469	-0.037579187
0.5469	-0.037631893
0.5469	-0.037684598
0.5469	-0.037737304
0.5469	-0.03779001
0.5469	-0.037842715
0.5469	-0.037895421
0.5469	-0.037948127
0.5469	-0.038000833
0.5469	-0.038053538
0.5469	-0.038106244
0.5469	-0.03815895
0.5469	-0.038211656
0.5469	-0.038264361
0.5469	-0.038317067
0.5469	-0.038369773
0.5469	-0.038422479
0.5469	-0.038475184
0.5469	-0.03852789
0.5469	-0.038580596
0.5469	-0.038633301
0.5469	-0.038686007
0.5469	-0.038738713
0.5469	-0.038791419
0.5469	-0.038844124
0.5469	-0.03889683
0.5469	-0.038949536
0.5469	-0.039002242
0.5469	-0.039054947
0.5469	-0.039107653
0.5469	-0.039160359
0.5469	-0.039213064
0.5468	-0.03926577
0.5469	-0.039318476
0.5468	-0.039371182
0.5468	-0.039423887
0.5468	-0.039476593
0.5468	-0.039529299
0.5468	-0.039582005
0.5468	-0.03963471
0.5468	-0.039687416
0.5468	-0.039740122
0.5468	-0.039792828
0.5468	-0.039845533
0.5468	-0.039898239
0.5468	-0.039950945
0.5468	-0.04000365
0.5468	-0.040056356
0.5468	-0.040109062
0.5468	-0.040161768
0.5468	-0.040214473
0.5468	-0.040267179
0.5468	-0.040319885
0.5468	-0.040372591
0.5468	-0.040425296
0.5468	-0.040478002
0.5468	-0.040530708
0.5468	-0.040583414
0.5468	-0.040636119
0.5468	-0.040688825
0.5468	-0.040741531
0.5468	-0.040794236
0.5468	-0.040846942
0.5468	-0.040899648
0.5468	-0.040952354
0.5468	-0.041005059
0.5468	-0.041057765
0.5468	-0.041110471
0.5468	-0.041163177
0.5468	-0.041215882
0.5468	-0.041268588
0.5468	-0.041321294
0.5468	-0.041373999
0.5468	-0.041426705
0.5468	-0.041479411
0.5468	-0.041532117
0.5468	-0.041584822
0.5467	-0.041637528
0.5468	-0.041690234
0.5468	-0.04174294
0.5468	-0.041795645
0.5468	-0.041848351
0.5468	-0.041901057
0.5468	-0.041953763
0.5468	-0.042006468
0.5468	-0.042059174
0.5468	-0.04211188
0.5468	-0.042164585
0.5468	-0.042217291
0.5467	-0.042269997
0.5468	-0.042322703
0.5467	-0.042375408
0.5467	-0.042428114
0.5467	-0.04248082
0.5468	-0.042533526
0.5467	-0.042586231
0.5467	-0.042638937
0.5467	-0.042691643
0.5467	-0.042744349
0.5467	-0.042797054
0.5467	-0.04284976
0.5467	-0.042902466
0.5467	-0.042955171
0.5467	-0.043007877
0.5467	-0.043060583
0.5467	-0.043113289
0.5467	-0.043165994
0.5467	-0.0432187
0.5467	-0.043271406
0.5467	-0.043324112
0.5467	-0.043376817
0.5467	-0.043429523
0.5467	-0.043482229
0.5466	-0.043534934
0.5466	-0.04358764
0.5466	-0.043640346
0.5466	-0.043693052
0.5466	-0.043745757
0.5466	-0.043798463
0.5466	-0.043851169
0.5466	-0.043903875
0.5466	-0.04395658
0.5466	-0.044009286
0.5466	-0.044061992
0.5466	-0.044114698
0.5466	-0.044167403
0.5466	-0.044220109
0.5466	-0.044272815
0.5466	-0.04432552
0.5466	-0.044378226
0.5466	-0.044430932
0.5466	-0.044483638
0.5466	-0.044536343
0.5466	-0.044589049
0.5466	-0.044641755
0.5466	-0.044694461
0.5466	-0.044747166
0.5466	-0.044799872
0.5466	-0.044852578
0.5466	-0.044905284
0.5466	-0.044957989
0.5466	-0.045010695
0.5466	-0.045063401
0.5466	-0.045116106
0.5466	-0.045168812
0.5466	-0.045221518
0.5466	-0.045274224
0.5466	-0.045326929
0.5466	-0.045379635
0.5466	-0.045432341
0.5466	-0.045485047
0.5466	-0.045537752
0.5466	-0.045590458
0.5466	-0.045643164
0.5466	-0.04569587
0.5466	-0.045748575
0.5466	-0.045801281
0.5466	-0.045853987
0.5466	-0.045906692
0.5466	-0.045959398
0.5466	-0.046012104
0.5466	-0.04606481
0.5466	-0.046117515
0.5466	-0.046170221
0.5466	-0.046222927
0.5466	-0.046275633
0.5466	-0.046328338
0.5466	-0.046381044
0.5466	-0.04643375
0.5466	-0.046486455
0.5466	-0.046539161
0.5466	-0.046591867
0.5466	-0.046644573
0.5467	-0.046697278
0.5466	-0.046749984
0.5466	-0.04680269
0.5467	-0.046855396
0.5467	-0.046908101
0.5466	-0.046960807
0.5466	-0.047013513
0.5466	-0.047066219
0.5466	-0.047118924
0.5466	-0.04717163
0.5466	-0.047224336
0.5466	-0.047277041
0.5466	-0.047329747
0.5466	-0.047382453
0.5466	-0.047435159
0.5466	-0.047487864
0.5466	-0.04754057
0.5465	-0.047593276
0.5465	-0.047645982
0.5465	-0.047698687
0.5465	-0.047751393
0.5465	-0.047804099
0.5465	-0.047856805
0.5465	-0.04790951
0.5465	-0.047962216
0.5465	-0.048014922
0.5465	-0.048067627
0.5465	-0.048120333
0.5464	-0.048173039
0.5464	-0.048225745
0.5464	-0.04827845
0.5464	-0.048331156
0.5464	-0.048383862
0.5464	-0.048436568
0.5464	-0.048489273
0.5464	-0.048541979
0.5464	-0.048594685
0.5463	-0.04864739
0.5463	-0.048700096
0.5463	-0.048752802
0.5463	-0.048805508
0.5463	-0.048858213
0.5463	-0.048910919
0.5463	-0.048963625
0.5463	-0.049016331
0.5463	-0.049069036
0.5463	-0.049121742
0.5463	-0.049174448
0.5463	-0.049227154
0.5463	-0.049279859
0.5463	-0.049332565
0.5463	-0.049385271
0.5463	-0.049437976
0.5462	-0.049490682
0.5463	-0.049543388
0.5462	-0.049596094
0.5462	-0.049648799
0.5462	-0.049701505
0.5462	-0.049754211
0.5462	-0.049806917
0.5462	-0.049859622
0.5463	-0.049912328
0.5463	-0.049965034
0.5463	-0.05001774
0.5463	-0.050070445
0.5463	-0.050123151
0.5463	-0.050175857
0.5463	-0.050228562
0.5463	-0.050281268
0.5463	-0.050333974
0.5463	-0.05038668
0.5463	-0.050439385
0.5463	-0.050492091
0.5463	-0.050544797
0.5463	-0.050597503
0.5463	-0.050650208
0.5463	-0.050702914
0.5463	-0.05075562
0.5463	-0.050808325
0.5463	-0.050861031
0.5463	-0.050913737
0.5463	-0.050966443
0.5463	-0.051019148
0.5463	-0.051071854
0.5463	-0.05112456
0.5463	-0.051177266
0.5463	-0.051229971
0.5463	-0.051282677
0.5463	-0.051335383
0.5463	-0.051388089
0.5463	-0.051440794
0.5463	-0.0514935
0.5463	-0.051546206
0.5463	-0.051598911
0.5463	-0.051651617
0.5464	-0.051704323
0.5464	-0.051757029
0.5464	-0.051809734
0.5464	-0.05186244
0.5464	-0.051915146
0.5464	-0.051967852
0.5464	-0.052020557
0.5463	-0.052073263
0.5463	-0.052125969
0.5463	-0.052178675
0.5463	-0.05223138
0.5463	-0.052284086
0.5463	-0.052336792
0.5463	-0.052389497
0.5463	-0.052442203
0.5462	-0.052494909
0.5462	-0.052547615
0.5462	-0.05260032
0.5462	-0.052653026
0.5462	-0.052705732
0.5462	-0.052758438
0.5462	-0.052811143
0.5462	-0.052863849
0.5462	-0.052916555
0.5462	-0.05296926
0.5462	-0.053021966
0.5462	-0.053074672
0.5461	-0.053127378
0.5461	-0.053180083
0.5461	-0.053232789
0.5461	-0.053285495
0.5461	-0.053338201
0.5461	-0.053390906
0.5461	-0.053443612
0.5461	-0.053496318
0.5461	-0.053549024
0.5461	-0.053601729
0.5461	-0.053654435
0.546	-0.053707141
0.546	-0.053759846
0.546	-0.053812552
0.546	-0.053865258
0.546	-0.053917964
0.546	-0.053970669
0.546	-0.054023375
0.546	-0.054076081
0.5459	-0.054128787
0.5459	-0.054181492
0.5459	-0.054234198
0.5459	-0.054286904
0.5459	-0.05433961
0.5459	-0.054392315
0.5459	-0.054445021
0.5459	-0.054497727
0.5459	-0.054550432
0.5459	-0.054603138
0.5459	-0.054655844
0.5459	-0.05470855
0.5459	-0.054761255
0.5459	-0.054813961
0.5459	-0.054866667
0.5459	-0.054919373
0.5459	-0.054972078
0.5459	-0.055024784
0.5458	-0.05507749
0.5458	-0.055130196
0.5458	-0.055182901
0.5458	-0.055235607
0.5458	-0.055288313
0.5458	-0.055341018
0.5458	-0.055393724
0.5458	-0.05544643
0.5458	-0.055499136
0.5458	-0.055551841
0.5458	-0.055604547
0.5458	-0.055657253
0.5457	-0.055709959
0.5457	-0.055762664
0.5457	-0.05581537
0.5457	-0.055868076
0.5457	-0.055920781
0.5457	-0.055973487
0.5457	-0.056026193
0.5457	-0.056078899
0.5457	-0.056131604
0.5457	-0.05618431
0.5457	-0.056237016
0.5457	-0.056289722
0.5457	-0.056342427
0.5457	-0.056395133
0.5457	-0.056447839
0.5457	-0.056500545
0.5457	-0.05655325
0.5457	-0.056605956
0.5457	-0.056658662
0.5457	-0.056711367
0.5457	-0.056764073
0.5456	-0.056816779
0.5457	-0.056869485
0.5457	-0.05692219
0.5457	-0.056974896
0.5457	-0.057027602
0.5457	-0.057080308
0.5457	-0.057133013
0.5457	-0.057185719
0.5457	-0.057238425
0.5457	-0.057291131
0.5457	-0.057343836
0.5457	-0.057396542
0.5457	-0.057449248
0.5457	-0.057501953
0.5457	-0.057554659
0.5457	-0.057607365
0.5457	-0.057660071
0.5457	-0.057712776
0.5457	-0.057765482
0.5457	-0.057818188
0.5457	-0.057870894
0.5457	-0.057923599
0.5457	-0.057976305
0.5457	-0.058029011
0.5457	-0.058081716
0.5456	-0.058134422
0.5456	-0.058187128
0.5456	-0.058239834
0.5456	-0.058292539
0.5456	-0.058345245
0.5456	-0.058397951
0.5456	-0.058450657
0.5456	-0.058503362
0.5456	-0.058556068
0.5456	-0.058608774
0.5456	-0.05866148
0.5456	-0.058714185
0.5456	-0.058766891
0.5456	-0.058819597
0.5456	-0.058872302
0.5456	-0.058925008
0.5455	-0.058977714
0.5455	-0.05903042
0.5455	-0.059083125
0.5455	-0.059135831
0.5455	-0.059188537
0.5455	-0.059241243
0.5455	-0.059293948
0.5455	-0.059346654
0.5455	-0.05939936
0.5455	-0.059452066
0.5455	-0.059504771
0.5455	-0.059557477
0.5455	-0.059610183
0.5455	-0.059662888
0.5455	-0.059715594
0.5455	-0.0597683
0.5454	-0.059821006
0.5454	-0.059873711
0.5454	-0.059926417
0.5454	-0.059979123
0.5454	-0.060031829
0.5454	-0.060084534
0.5454	-0.06013724
0.5454	-0.060189946
0.5454	-0.060242651
0.5454	-0.060295357
0.5454	-0.060348063
0.5454	-0.060400769
0.5454	-0.060453474
0.5454	-0.06050618
0.5454	-0.060558886
0.5454	-0.060611592
0.5454	-0.060664297
0.5454	-0.060717003
0.5453	-0.060769709
0.5453	-0.060822415
0.5453	-0.06087512
0.5453	-0.060927826
0.5453	-0.060980532
0.5453	-0.061033237
0.5453	-0.061085943
0.5453	-0.061138649
0.5453	-0.061191355
0.5453	-0.06124406
0.5453	-0.061296766
0.5453	-0.061349472
0.5453	-0.061402178
0.5453	-0.061454883
0.5453	-0.061507589
0.5453	-0.061560295
0.5453	-0.061613001
0.5453	-0.061665706
0.5453	-0.061718412
0.5453	-0.061771118
0.5453	-0.061823823
0.5453	-0.061876529
0.5453	-0.061929235
0.5453	-0.061981941
0.5452	-0.062034646
0.5452	-0.062087352
0.5452	-0.062140058
0.5452	-0.062192764
0.5453	-0.062245469
0.5453	-0.062298175
