X;CH1;CH2;Start;Increment
107;-2,00E-03;4,72E+00;;
108;-2,00E-03;4,72E+00;;
109;-2,00E-03;4,72E+00;;
110;2,00E-03;4,64E+00;;
111;2,00E-03;4,64E+00;;
112;4,00E-03;4,56E+00;;
113;4,00E-03;4,56E+00;;
114;0,00E+00;4,48E+00;;
115;0,00E+00;4,48E+00;;
116;2,00E-03;4,48E+00;;
117;2,00E-03;4,48E+00;;
118;4,00E-03;4,40E+00;;
119;4,00E-03;4,40E+00;;
120;4,00E-03;4,32E+00;;
121;4,00E-03;4,32E+00;;
122;4,00E-03;4,24E+00;;
123;4,00E-03;4,24E+00;;
124;2,00E-03;4,16E+00;;
125;2,00E-03;4,16E+00;;
126;2,00E-03;4,08E+00;;
127;2,00E-03;4,08E+00;;
128;6,00E-03;4,00E+00;;
129;6,00E-03;4,00E+00;;
130;6,00E-03;3,92E+00;;
131;6,00E-03;3,92E+00;;
132;6,00E-03;3,76E+00;;
133;6,00E-03;3,76E+00;;
134;8,00E-03;3,68E+00;;
135;8,00E-03;3,68E+00;;
136;8,00E-03;3,60E+00;;
137;8,00E-03;3,60E+00;;
138;8,00E-03;3,44E+00;;
139;8,00E-03;3,44E+00;;
140;8,00E-03;3,36E+00;;
141;8,00E-03;3,36E+00;;
142;8,00E-03;3,20E+00;;
143;8,00E-03;3,20E+00;;
144;8,00E-03;3,12E+00;;
145;8,00E-03;3,12E+00;;
146;1,00E-02;3,04E+00;;
147;1,00E-02;3,04E+00;;
148;8,00E-03;2,88E+00;;
149;8,00E-03;2,88E+00;;
150;8,00E-03;2,72E+00;;
151;8,00E-03;2,72E+00;;
152;1,20E-02;2,64E+00;;
153;1,20E-02;2,64E+00;;
154;1,20E-02;2,48E+00;;
155;1,20E-02;2,48E+00;;
156;1,00E-02;2,40E+00;;
157;1,00E-02;2,40E+00;;
158;1,20E-02;2,24E+00;;
159;1,20E-02;2,24E+00;;
160;1,20E-02;2,08E+00;;
161;1,20E-02;2,08E+00;;
162;1,40E-02;1,92E+00;;
163;1,40E-02;1,92E+00;;
164;1,60E-02;1,84E+00;;
165;1,60E-02;1,84E+00;;
166;1,80E-02;1,68E+00;;
167;1,80E-02;1,68E+00;;
168;1,60E-02;1,52E+00;;
169;1,60E-02;1,52E+00;;
170;1,80E-02;1,36E+00;;
171;1,80E-02;1,36E+00;;
172;1,80E-02;1,20E+00;;
173;1,80E-02;1,20E+00;;
174;1,80E-02;1,12E+00;;
175;1,80E-02;1,12E+00;;
176;2,20E-02;9,60E-01;;
177;2,20E-02;9,60E-01;;
178;2,40E-02;8,00E-01;;
179;2,40E-02;8,00E-01;;
180;2,40E-02;6,40E-01;;
181;2,40E-02;6,40E-01;;
182;2,60E-02;4,80E-01;;
183;2,60E-02;4,80E-01;;
184;2,80E-02;3,20E-01;;
185;2,80E-02;3,20E-01;;
186;3,00E-02;1,60E-01;;
187;3,00E-02;1,60E-01;;
188;3,40E-02;0,00E+00;;
189;3,40E-02;0,00E+00;;
190;3,60E-02;-1,60E-01;;
191;3,60E-02;-1,60E-01;;
192;3,60E-02;-3,20E-01;;
193;3,60E-02;-3,20E-01;;
194;4,00E-02;-4,80E-01;;
195;4,00E-02;-4,80E-01;;
196;4,60E-02;-6,40E-01;;
197;4,60E-02;-6,40E-01;;
198;5,00E-02;-8,00E-01;;
199;5,00E-02;-8,00E-01;;
200;5,80E-02;-9,60E-01;;
201;5,80E-02;-9,60E-01;;
202;7,00E-02;-1,12E+00;;
203;7,00E-02;-1,12E+00;;
204;8,40E-02;-1,20E+00;;
205;8,40E-02;-1,20E+00;;
206;1,04E-01;-1,36E+00;;
207;1,04E-01;-1,36E+00;;
208;1,28E-01;-1,52E+00;;
209;1,28E-01;-1,52E+00;;
210;1,48E-01;-1,68E+00;;
211;1,48E-01;-1,68E+00;;
212;1,58E-01;-1,84E+00;;
213;1,58E-01;-1,84E+00;;
214;1,58E-01;-2,00E+00;;
215;1,58E-01;-2,00E+00;;
216;1,46E-01;-2,16E+00;;
217;1,46E-01;-2,16E+00;;
218;1,32E-01;-2,32E+00;;
219;1,32E-01;-2,32E+00;;
220;1,18E-01;-2,40E+00;;
221;1,18E-01;-2,40E+00;;
222;1,02E-01;-2,56E+00;;
223;1,02E-01;-2,56E+00;;
224;8,60E-02;-2,72E+00;;
225;8,60E-02;-2,72E+00;;
226;7,20E-02;-2,80E+00;;
227;7,20E-02;-2,80E+00;;
228;6,00E-02;-2,96E+00;;
229;6,00E-02;-2,96E+00;;
230;5,20E-02;-3,04E+00;;
231;5,20E-02;-3,04E+00;;
232;4,20E-02;-3,20E+00;;
233;4,20E-02;-3,20E+00;;
234;3,00E-02;-3,28E+00;;
235;3,00E-02;-3,28E+00;;
236;2,20E-02;-3,44E+00;;
237;2,20E-02;-3,44E+00;;
238;2,00E-02;-3,52E+00;;
239;2,00E-02;-3,52E+00;;
240;1,60E-02;-3,60E+00;;
241;1,60E-02;-3,60E+00;;
242;1,00E-02;-3,76E+00;;
243;1,00E-02;-3,76E+00;;
244;1,00E-02;-3,84E+00;;
245;1,00E-02;-3,84E+00;;
246;8,00E-03;-3,92E+00;;
247;8,00E-03;-3,92E+00;;
248;8,00E-03;-4,00E+00;;
249;8,00E-03;-4,00E+00;;
250;8,00E-03;-4,16E+00;;
251;8,00E-03;-4,16E+00;;
252;4,00E-03;-4,24E+00;;
253;4,00E-03;-4,24E+00;;
254;4,00E-03;-4,24E+00;;
255;4,00E-03;-4,24E+00;;
256;6,00E-03;-4,40E+00;;
257;6,00E-03;-4,40E+00;;
258;4,00E-03;-4,48E+00;;
259;4,00E-03;-4,48E+00;;
260;2,00E-03;-4,56E+00;;
261;2,00E-03;-4,56E+00;;
262;4,00E-03;-4,56E+00;;
263;4,00E-03;-4,56E+00;;
264;4,00E-03;-4,64E+00;;
265;4,00E-03;-4,64E+00;;
266;4,00E-03;-4,72E+00;;
267;4,00E-03;-4,72E+00;;
268;4,00E-03;-4,72E+00;;
269;4,00E-03;-4,72E+00;;
270;2,00E-03;-4,80E+00;;
271;2,00E-03;-4,80E+00;;
272;0,00E+00;-4,88E+00;;
273;0,00E+00;-4,88E+00;;
274;0,00E+00;-4,88E+00;;
275;0,00E+00;-4,88E+00;;
276;0,00E+00;-4,88E+00;;
277;0,00E+00;-4,88E+00;;
278;0,00E+00;-4,88E+00;;
279;0,00E+00;-4,88E+00;;
280;2,00E-03;-4,96E+00;;
281;2,00E-03;-4,96E+00;;
282;0,00E+00;-4,96E+00;;
283;0,00E+00;-4,96E+00;;
284;0,00E+00;-4,96E+00;;
285;0,00E+00;-4,96E+00;;
286;0,00E+00;-4,96E+00;;
287;0,00E+00;-4,96E+00;;
288;2,00E-03;-4,96E+00;;
289;2,00E-03;-4,96E+00;;
290;0,00E+00;-4,96E+00;;
291;0,00E+00;-4,96E+00;;
292;0,00E+00;-4,96E+00;;
293;0,00E+00;-4,96E+00;;
294;-4,00E-03;-4,88E+00;;
295;-4,00E-03;-4,88E+00;;
296;-4,00E-03;-4,96E+00;;
297;-4,00E-03;-4,96E+00;;
298;-2,00E-03;-4,96E+00;;
299;-2,00E-03;-4,96E+00;;
300;-2,00E-03;-4,88E+00;;
301;-2,00E-03;-4,88E+00;;
302;-4,00E-03;-4,88E+00;;
303;-4,00E-03;-4,88E+00;;
304;-2,00E-03;-4,80E+00;;
305;-2,00E-03;-4,80E+00;;
306;-4,00E-03;-4,72E+00;;
307;-4,00E-03;-4,72E+00;;
308;-6,00E-03;-4,72E+00;;
309;-6,00E-03;-4,72E+00;;
310;-4,00E-03;-4,64E+00;;
311;-4,00E-03;-4,64E+00;;
312;-4,00E-03;-4,64E+00;;
313;-4,00E-03;-4,64E+00;;
314;-6,00E-03;-4,56E+00;;
315;-6,00E-03;-4,56E+00;;
316;-6,00E-03;-4,48E+00;;
317;-6,00E-03;-4,48E+00;;
318;-8,00E-03;-4,40E+00;;
319;-8,00E-03;-4,40E+00;;
320;-8,00E-03;-4,32E+00;;
321;-8,00E-03;-4,32E+00;;
322;-4,00E-03;-4,24E+00;;
323;-4,00E-03;-4,24E+00;;
324;-4,00E-03;-4,16E+00;;
325;-4,00E-03;-4,16E+00;;
326;-6,00E-03;-4,16E+00;;
327;-6,00E-03;-4,16E+00;;
328;-8,00E-03;-4,08E+00;;
329;-8,00E-03;-4,08E+00;;
330;-8,00E-03;-3,92E+00;;
331;-8,00E-03;-3,92E+00;;
332;-8,00E-03;-3,84E+00;;
333;-8,00E-03;-3,84E+00;;
334;-8,00E-03;-3,76E+00;;
335;-8,00E-03;-3,76E+00;;
336;-1,00E-02;-3,68E+00;;
337;-1,00E-02;-3,68E+00;;
338;-1,20E-02;-3,52E+00;;
339;-1,20E-02;-3,52E+00;;
340;-8,00E-03;-3,44E+00;;
341;-8,00E-03;-3,44E+00;;
342;-8,00E-03;-3,28E+00;;
343;-8,00E-03;-3,28E+00;;
344;-1,20E-02;-3,20E+00;;
345;-1,20E-02;-3,20E+00;;
346;-1,20E-02;-3,04E+00;;
347;-1,20E-02;-3,04E+00;;
348;-1,20E-02;-2,96E+00;;
349;-1,20E-02;-2,96E+00;;
350;-1,40E-02;-2,80E+00;;
351;-1,40E-02;-2,80E+00;;
352;-1,80E-02;-2,72E+00;;
353;-1,80E-02;-2,72E+00;;
354;-2,00E-02;-2,56E+00;;
355;-2,00E-02;-2,56E+00;;
356;-2,20E-02;-2,40E+00;;
357;-2,20E-02;-2,40E+00;;
358;-1,60E-02;-2,32E+00;;
359;-1,60E-02;-2,32E+00;;
360;-1,60E-02;-2,16E+00;;
361;-1,60E-02;-2,16E+00;;
362;-2,00E-02;-2,00E+00;;
363;-2,00E-02;-2,00E+00;;
364;-2,20E-02;-1,84E+00;;
365;-2,20E-02;-1,84E+00;;
366;-2,00E-02;-1,76E+00;;
367;-2,00E-02;-1,76E+00;;
368;-2,20E-02;-1,60E+00;;
369;-2,20E-02;-1,60E+00;;
370;-2,40E-02;-1,44E+00;;
371;-2,40E-02;-1,44E+00;;
372;-2,80E-02;-1,28E+00;;
373;-2,80E-02;-1,28E+00;;
374;-3,00E-02;-1,12E+00;;
375;-3,00E-02;-1,12E+00;;
376;-3,00E-02;-9,60E-01;;
377;-3,00E-02;-9,60E-01;;
378;-3,20E-02;-8,00E-01;;
379;-3,20E-02;-8,00E-01;;
380;-3,40E-02;-6,40E-01;;
381;-3,40E-02;-6,40E-01;;
382;-3,60E-02;-4,80E-01;;
383;-3,60E-02;-4,80E-01;;
384;-3,80E-02;-4,00E-01;;
385;-3,80E-02;-4,00E-01;;
386;-4,20E-02;-2,40E-01;;
387;-4,20E-02;-2,40E-01;;
388;-4,60E-02;-8,00E-02;;
389;-4,60E-02;-8,00E-02;;
390;-4,80E-02;8,00E-02;;
391;-4,80E-02;8,00E-02;;
392;-5,40E-02;2,40E-01;;
393;-5,40E-02;2,40E-01;;
394;-6,40E-02;4,00E-01;;
395;-6,40E-02;4,00E-01;;
396;-7,60E-02;5,60E-01;;
397;-7,60E-02;5,60E-01;;
398;-9,20E-02;7,20E-01;;
399;-9,20E-02;7,20E-01;;
400;-1,14E-01;8,80E-01;;
401;-1,14E-01;8,80E-01;;
402;-1,36E-01;1,04E+00;;
403;-1,36E-01;1,04E+00;;
404;-1,54E-01;1,20E+00;;
405;-1,54E-01;1,20E+00;;
406;-1,58E-01;1,36E+00;;
407;-1,58E-01;1,36E+00;;
408;-1,52E-01;1,52E+00;;
409;-1,52E-01;1,52E+00;;
410;-1,42E-01;1,68E+00;;
411;-1,42E-01;1,68E+00;;
412;-1,30E-01;1,76E+00;;
413;-1,30E-01;1,76E+00;;
414;-1,14E-01;1,92E+00;;
415;-1,14E-01;1,92E+00;;
416;-1,02E-01;2,08E+00;;
417;-1,02E-01;2,08E+00;;
418;-8,80E-02;2,24E+00;;
419;-8,80E-02;2,24E+00;;
420;-7,60E-02;2,32E+00;;
421;-7,60E-02;2,32E+00;;
422;-6,40E-02;2,48E+00;;
423;-6,40E-02;2,48E+00;;
424;-5,20E-02;2,64E+00;;
425;-5,20E-02;2,64E+00;;
426;-4,00E-02;2,72E+00;;
427;-4,00E-02;2,72E+00;;
428;-3,20E-02;2,88E+00;;
429;-3,20E-02;2,88E+00;;
430;-2,80E-02;2,96E+00;;
431;-2,80E-02;2,96E+00;;
432;-2,00E-02;3,12E+00;;
433;-2,00E-02;3,12E+00;;
434;-1,80E-02;3,20E+00;;
435;-1,80E-02;3,20E+00;;
436;-1,60E-02;3,36E+00;;
437;-1,60E-02;3,36E+00;;
438;-1,40E-02;3,44E+00;;
439;-1,40E-02;3,44E+00;;
440;-1,20E-02;3,52E+00;;
441;-1,20E-02;3,52E+00;;
442;-1,00E-02;3,68E+00;;
443;-1,00E-02;3,68E+00;;
444;-8,00E-03;3,76E+00;;
445;-8,00E-03;3,76E+00;;
446;-1,00E-02;3,84E+00;;
447;-1,00E-02;3,84E+00;;
448;-1,00E-02;4,00E+00;;
449;-1,00E-02;4,00E+00;;
450;-8,00E-03;4,08E+00;;
451;-8,00E-03;4,08E+00;;
452;-6,00E-03;4,16E+00;;
453;-6,00E-03;4,16E+00;;
454;-8,00E-03;4,24E+00;;
455;-8,00E-03;4,24E+00;;
456;-8,00E-03;4,32E+00;;
457;-8,00E-03;4,32E+00;;
458;-6,00E-03;4,32E+00;;
459;-6,00E-03;4,32E+00;;
460;-4,00E-03;4,48E+00;;
461;-4,00E-03;4,48E+00;;
462;-2,00E-03;4,48E+00;;
463;-2,00E-03;4,48E+00;;
464;-4,00E-03;4,56E+00;;
465;-4,00E-03;4,56E+00;;
466;-6,00E-03;4,64E+00;;
467;-6,00E-03;4,64E+00;;
468;-4,00E-03;4,72E+00;;
469;-4,00E-03;4,72E+00;;
470;-2,00E-03;4,72E+00;;
471;-2,00E-03;4,72E+00;;
472;-4,00E-03;4,80E+00;;
473;-4,00E-03;4,80E+00;;
474;-4,00E-03;4,80E+00;;
475;-4,00E-03;4,80E+00;;
476;-2,00E-03;4,80E+00;;
477;-2,00E-03;4,80E+00;;
478;-2,00E-03;4,88E+00;;
479;-2,00E-03;4,88E+00;;
480;0,00E+00;4,88E+00;;
481;0,00E+00;4,88E+00;;
482;-2,00E-03;4,88E+00;;
483;-2,00E-03;4,88E+00;;
484;-2,00E-03;4,88E+00;;
485;-2,00E-03;4,88E+00;;
486;0,00E+00;4,96E+00;;
487;0,00E+00;4,96E+00;;
488;0,00E+00;4,96E+00;;
489;0,00E+00;4,96E+00;;
490;-4,00E-03;4,96E+00;;
491;-4,00E-03;4,96E+00;;
492;-2,00E-03;4,88E+00;;
493;-2,00E-03;4,88E+00;;
494;0,00E+00;4,88E+00;;
495;0,00E+00;4,88E+00;;
496;0,00E+00;4,88E+00;;
497;0,00E+00;4,88E+00;;
498;0,00E+00;4,88E+00;;
499;0,00E+00;4,88E+00;;
500;-2,00E-03;4,80E+00;;
501;-2,00E-03;4,80E+00;;
502;-2,00E-03;4,80E+00;;
503;-2,00E-03;4,80E+00;;
504;0,00E+00;4,80E+00;;
505;0,00E+00;4,80E+00;;
506;0,00E+00;4,72E+00;;
507;0,00E+00;4,72E+00;;
508;0,00E+00;4,64E+00;;
509;0,00E+00;4,64E+00;;
510;0,00E+00;4,64E+00;;
511;0,00E+00;4,64E+00;;
512;2,00E-03;4,56E+00;;
513;2,00E-03;4,56E+00;;
514;2,00E-03;4,56E+00;;
515;2,00E-03;4,56E+00;;
516;4,00E-03;4,48E+00;;
517;4,00E-03;4,48E+00;;
518;4,00E-03;4,40E+00;;
519;4,00E-03;4,40E+00;;
520;2,00E-03;4,32E+00;;
521;2,00E-03;4,32E+00;;
522;2,00E-03;4,24E+00;;
523;2,00E-03;4,24E+00;;
524;4,00E-03;4,16E+00;;
525;4,00E-03;4,16E+00;;
526;2,00E-03;4,08E+00;;
527;2,00E-03;4,08E+00;;
528;4,00E-03;4,00E+00;;
529;4,00E-03;4,00E+00;;
530;6,00E-03;3,92E+00;;
531;6,00E-03;3,92E+00;;
532;6,00E-03;3,76E+00;;
533;6,00E-03;3,76E+00;;
534;6,00E-03;3,68E+00;;
535;6,00E-03;3,68E+00;;
536;8,00E-03;3,60E+00;;
537;8,00E-03;3,60E+00;;
538;6,00E-03;3,44E+00;;
539;6,00E-03;3,44E+00;;
540;8,00E-03;3,36E+00;;
541;8,00E-03;3,36E+00;;
542;8,00E-03;3,20E+00;;
543;8,00E-03;3,20E+00;;
544;8,00E-03;3,12E+00;;
545;8,00E-03;3,12E+00;;
546;8,00E-03;3,04E+00;;
547;8,00E-03;3,04E+00;;
548;1,00E-02;2,88E+00;;
549;1,00E-02;2,88E+00;;
550;1,00E-02;2,72E+00;;
551;1,00E-02;2,72E+00;;
552;1,00E-02;2,64E+00;;
553;1,00E-02;2,64E+00;;
554;1,20E-02;2,48E+00;;
555;1,20E-02;2,48E+00;;
556;1,20E-02;2,40E+00;;
557;1,20E-02;2,40E+00;;
558;1,00E-02;2,24E+00;;
559;1,00E-02;2,24E+00;;
560;1,40E-02;2,08E+00;;
561;1,40E-02;2,08E+00;;
562;1,40E-02;2,00E+00;;
563;1,40E-02;2,00E+00;;
564;1,40E-02;1,84E+00;;
565;1,40E-02;1,84E+00;;
566;1,60E-02;1,68E+00;;
567;1,60E-02;1,68E+00;;
568;1,60E-02;1,52E+00;;
569;1,60E-02;1,52E+00;;
570;1,80E-02;1,36E+00;;
571;1,80E-02;1,36E+00;;
572;2,20E-02;1,20E+00;;
573;2,20E-02;1,20E+00;;
574;2,20E-02;1,04E+00;;
575;2,20E-02;1,04E+00;;
576;2,20E-02;9,60E-01;;
577;2,20E-02;9,60E-01;;
578;2,20E-02;8,00E-01;;
579;2,20E-02;8,00E-01;;
580;2,40E-02;6,40E-01;;
581;2,40E-02;6,40E-01;;
582;2,60E-02;4,80E-01;;
583;2,60E-02;4,80E-01;;
584;2,80E-02;3,20E-01;;
585;2,80E-02;3,20E-01;;
586;3,00E-02;1,60E-01;;
587;3,00E-02;1,60E-01;;
588;3,40E-02;0,00E+00;;
589;3,40E-02;0,00E+00;;
590;3,60E-02;-1,60E-01;;
591;3,60E-02;-1,60E-01;;
592;3,60E-02;-3,20E-01;;
593;3,60E-02;-3,20E-01;;
594;3,80E-02;-4,80E-01;;
595;3,80E-02;-4,80E-01;;
596;4,60E-02;-6,40E-01;;
597;4,60E-02;-6,40E-01;;
598;5,60E-02;-8,00E-01;;
599;5,60E-02;-8,00E-01;;
600;6,00E-02;-9,60E-01;;
601;6,00E-02;-9,60E-01;;
602;6,80E-02;-1,12E+00;;
603;6,80E-02;-1,12E+00;;
604;8,20E-02;-1,20E+00;;
605;8,20E-02;-1,20E+00;;
606;1,04E-01;-1,36E+00;;
607;1,04E-01;-1,36E+00;;
608;1,30E-01;-1,52E+00;;
609;1,30E-01;-1,52E+00;;
610;1,48E-01;-1,68E+00;;
611;1,48E-01;-1,68E+00;;
612;1,54E-01;-1,84E+00;;
613;1,54E-01;-1,84E+00;;
614;1,56E-01;-2,00E+00;;
615;1,56E-01;-2,00E+00;;
616;1,48E-01;-2,16E+00;;
617;1,48E-01;-2,16E+00;;
618;1,32E-01;-2,32E+00;;
619;1,32E-01;-2,32E+00;;
620;1,18E-01;-2,40E+00;;
621;1,18E-01;-2,40E+00;;
622;1,04E-01;-2,56E+00;;
623;1,04E-01;-2,56E+00;;
624;8,80E-02;-2,64E+00;;
625;8,80E-02;-2,64E+00;;
626;7,20E-02;-2,80E+00;;
627;7,20E-02;-2,80E+00;;
628;6,00E-02;-2,96E+00;;
629;6,00E-02;-2,96E+00;;
630;4,80E-02;-3,04E+00;;
631;4,80E-02;-3,04E+00;;
632;4,00E-02;-3,20E+00;;
633;4,00E-02;-3,20E+00;;
634;3,20E-02;-3,28E+00;;
635;3,20E-02;-3,28E+00;;
636;2,40E-02;-3,44E+00;;
637;2,40E-02;-3,44E+00;;
638;2,00E-02;-3,52E+00;;
639;2,00E-02;-3,52E+00;;
640;1,80E-02;-3,60E+00;;
641;1,80E-02;-3,60E+00;;
642;1,40E-02;-3,76E+00;;
643;1,40E-02;-3,76E+00;;
644;1,20E-02;-3,84E+00;;
645;1,20E-02;-3,84E+00;;
646;8,00E-03;-3,92E+00;;
647;8,00E-03;-3,92E+00;;
648;6,00E-03;-4,00E+00;;
649;6,00E-03;-4,00E+00;;
650;8,00E-03;-4,16E+00;;
651;8,00E-03;-4,16E+00;;
652;8,00E-03;-4,24E+00;;
653;8,00E-03;-4,24E+00;;
654;6,00E-03;-4,32E+00;;
655;6,00E-03;-4,32E+00;;
656;6,00E-03;-4,40E+00;;
657;6,00E-03;-4,40E+00;;
658;6,00E-03;-4,48E+00;;
659;6,00E-03;-4,48E+00;;
660;4,00E-03;-4,56E+00;;
661;4,00E-03;-4,56E+00;;
662;4,00E-03;-4,56E+00;;
663;4,00E-03;-4,56E+00;;
664;4,00E-03;-4,64E+00;;
665;4,00E-03;-4,64E+00;;
666;4,00E-03;-4,72E+00;;
667;4,00E-03;-4,72E+00;;
668;4,00E-03;-4,72E+00;;
669;4,00E-03;-4,72E+00;;
670;4,00E-03;-4,80E+00;;
671;4,00E-03;-4,80E+00;;
672;2,00E-03;-4,80E+00;;
673;2,00E-03;-4,80E+00;;
674;0,00E+00;-4,88E+00;;
675;0,00E+00;-4,88E+00;;
676;0,00E+00;-4,88E+00;;
677;0,00E+00;-4,88E+00;;
678;0,00E+00;-4,96E+00;;
679;0,00E+00;-4,96E+00;;
680;0,00E+00;-4,88E+00;;
681;0,00E+00;-4,88E+00;;
682;0,00E+00;-4,96E+00;;
683;0,00E+00;-4,96E+00;;
684;0,00E+00;-4,96E+00;;
685;0,00E+00;-4,96E+00;;
686;0,00E+00;-4,96E+00;;
687;0,00E+00;-4,96E+00;;
688;2,00E-03;-5,04E+00;;
689;2,00E-03;-5,04E+00;;
690;2,00E-03;-4,96E+00;;
691;2,00E-03;-4,96E+00;;
692;0,00E+00;-4,96E+00;;
693;0,00E+00;-4,96E+00;;
694;0,00E+00;-4,88E+00;;
695;0,00E+00;-4,88E+00;;
696;-2,00E-03;-4,88E+00;;
697;-2,00E-03;-4,88E+00;;
698;-2,00E-03;-4,96E+00;;
699;-2,00E-03;-4,96E+00;;
700;0,00E+00;-4,88E+00;;
701;0,00E+00;-4,88E+00;;
702;-2,00E-03;-4,80E+00;;
703;-2,00E-03;-4,80E+00;;
704;-2,00E-03;-4,80E+00;;
705;-2,00E-03;-4,80E+00;;
706;-2,00E-03;-4,72E+00;;
707;-2,00E-03;-4,72E+00;;
708;-2,00E-03;-4,72E+00;;
709;-2,00E-03;-4,72E+00;;
710;0,00E+00;-4,72E+00;;
711;0,00E+00;-4,72E+00;;
712;-2,00E-03;-4,64E+00;;
713;-2,00E-03;-4,64E+00;;
714;-4,00E-03;-4,56E+00;;
715;-4,00E-03;-4,56E+00;;
716;-4,00E-03;-4,48E+00;;
717;-4,00E-03;-4,48E+00;;
718;-2,00E-03;-4,40E+00;;
719;-2,00E-03;-4,40E+00;;
720;-4,00E-03;-4,40E+00;;
721;-4,00E-03;-4,40E+00;;
722;-6,00E-03;-4,32E+00;;
723;-6,00E-03;-4,32E+00;;
724;-4,00E-03;-4,16E+00;;
725;-4,00E-03;-4,16E+00;;
726;-4,00E-03;-4,16E+00;;
727;-4,00E-03;-4,16E+00;;
728;-6,00E-03;-4,00E+00;;
729;-6,00E-03;-4,00E+00;;
730;-8,00E-03;-3,92E+00;;
731;-8,00E-03;-3,92E+00;;
732;-8,00E-03;-3,84E+00;;
733;-8,00E-03;-3,84E+00;;
734;-8,00E-03;-3,76E+00;;
735;-8,00E-03;-3,76E+00;;
736;-6,00E-03;-3,68E+00;;
